Generation,Fitness_value,Chromatic_number
11,1,17
12,0,17
0,30,16
0,29,16
0,25,16
1,15,16
1,12,16
1,4,16
4,3,16
7,2,16
7,1,16
13,0,16
0,28,15
0,23,15
1,16,15
1,11,15
1,10,15
1,9,15
1,3,15
6,2,15
8,1,15
10,0,15
0,29,14
0,26,14
1,11,14
1,9,14
1,8,14
1,6,14
1,5,14
1,4,14
6,2,14
12,0,14
0,34,13
0,33,13
0,30,13
0,29,13
1,16,13
1,12,13
1,11,13
1,9,13
1,5,13
1,4,13
11,3,13
17,2,13
21,1,13
24,0,13
0,47,12
0,45,12
0,36,12
0,28,12
1,14,12
1,10,12
1,9,12
1,8,12
2,3,12
22,2,12
30,1,12
33,0,12
0,45,11
0,43,11
0,40,11
0,32,11
1,20,11
1,16,11
1,14,11
1,13,11
1,11,11
1,8,11
2,7,11
2,4,11
2,3,11
54,1,11
59,0,11
0,52,10
0,46,10
0,45,10
0,42,10
1,24,10
1,17,10
1,15,10
1,10,10
2,5,10
3,4,10
3,1,10
34,0,10
0,59,9
0,56,9
0,54,9
0,52,9
0,50,9
1,30,9
1,21,9
1,18,9
1,15,9
2,13,9
3,10,9
3,9,9
5,4,9
444,3,9
451,2,9
464,1,9
474,0,9
0,66,8
0,62,8
0,56,8
1,45,8
1,30,8
1,29,8
1,25,8
2,23,8
2,22,8
3,21,8
4,19,8
5,18,8
6,11,8
19,10,8
21,9,8
26,6,8
39,5,8
45,4,8
0,17,24
0,16,24
0,14,24
1,4,24
1,3,24
1,1,24
5,0,24
0,23,23
0,14,23
0,13,23
1,7,23
1,5,23
1,2,23
1,1,23
2,0,23
0,23,22
0,19,22
0,18,22
0,17,22
0,16,22
0,15,22
1,4,22
1,1,22
4,0,22
0,20,21
0,18,21
0,13,21
1,5,21
1,4,21
1,1,21
5,0,21
0,19,20
0,17,20
0,11,20
1,8,20
1,4,20
1,3,20
1,2,20
5,0,20
0,27,19
0,22,19
0,21,19
0,18,19
1,4,19
1,3,19
2,2,19
5,1,19
5,0,19
0,23,18
0,22,18
1,11,18
1,4,18
1,2,18
2,1,18
4,0,18
0,29,17
0,26,17
0,23,17
0,15,17
1,7,17
1,5,17
1,3,17
3,2,17
3,1,17
11,0,17
0,29,16
0,27,16
0,25,16
0,23,16
1,7,16
1,5,16
1,3,16
8,2,16
13,1,16
17,0,16
0,34,15
0,29,15
0,23,15
1,10,15
1,8,15
1,7,15
1,6,15
1,5,15
1,2,15
10,1,15
11,0,15
0,40,14
0,30,14
0,27,14
0,25,14
1,11,14
1,4,14
5,3,14
6,2,14
11,1,14
12,0,14
0,52,13
0,47,13
0,38,13
0,37,13
0,36,13
0,32,13
1,20,13
1,17,13
1,11,13
1,10,13
1,5,13
2,3,13
2,1,13
2,0,13
0,42,12
0,33,12
0,32,12
1,14,12
1,12,12
1,10,12
1,9,12
1,8,12
1,5,12
2,2,12
2,1,12
9,0,12
0,43,11
0,40,11
1,26,11
1,9,11
2,5,11
2,3,11
23,2,11
27,1,11
28,0,11
0,54,10
0,51,10
0,47,10
0,41,10
0,39,10
1,13,10
1,11,10
2,6,10
3,5,10
4,3,10
21,1,10
33,0,10
0,60,9
0,59,9
0,57,9
0,55,9
0,51,9
0,50,9
1,30,9
1,26,9
1,18,9
2,17,9
2,15,9
2,10,9
4,9,9
5,8,9
5,7,9
6,6,9
7,5,9
9,4,9
9,3,9
35,2,9
49,1,9
57,0,9
0,64,8
0,61,8
0,56,8
1,55,8
1,40,8
1,36,8
1,33,8
1,32,8
1,29,8
2,28,8
2,26,8
2,24,8
3,23,8
4,19,8
5,15,8
6,13,8
7,12,8
8,11,8
8,8,8
12,7,8
14,4,8
14,3,8
0,19,24
0,18,24
0,16,24
0,15,24
0,12,24
1,9,24
1,5,24
1,2,24
1,0,24
0,22,23
0,19,23
0,16,23
0,15,23
1,9,23
1,7,23
1,5,23
1,1,23
2,0,23
0,19,22
0,18,22
0,15,22
1,8,22
1,7,22
1,4,22
1,3,22
1,2,22
2,1,22
5,0,22
0,27,21
0,23,21
0,20,21
0,18,21
0,16,21
1,5,21
1,2,21
4,0,21
0,27,20
0,25,20
0,19,20
0,18,20
0,17,20
1,11,20
1,6,20
1,5,20
1,3,20
1,2,20
1,1,20
9,0,20
0,34,19
0,27,19
0,23,19
0,21,19
0,19,19
0,18,19
1,7,19
1,5,19
1,4,19
1,1,19
7,0,19
0,25,18
0,24,18
0,21,18
0,18,18
1,5,18
1,4,18
1,1,18
6,0,18
0,30,17
0,27,17
0,25,17
0,24,17
0,23,17
1,13,17
1,11,17
1,1,17
9,0,17
0,29,16
0,23,16
0,22,16
1,10,16
1,5,16
1,3,16
1,2,16
9,1,16
12,0,16
0,27,15
0,26,15
0,25,15
1,15,15
1,4,15
1,2,15
1,1,15
10,0,15
0,37,14
0,35,14
0,34,14
0,32,14
0,25,14
1,7,14
1,6,14
1,5,14
1,3,14
9,1,14
10,0,14
0,35,13
0,30,13
1,16,13
1,13,13
1,10,13
1,7,13
1,6,13
1,4,13
10,3,13
15,2,13
20,1,13
28,0,13
0,31,12
1,14,12
1,9,12
1,7,12
1,6,12
2,3,12
2,2,12
22,1,12
26,0,12
0,44,11
0,43,11
0,42,11
0,33,11
1,18,11
1,17,11
1,10,11
1,6,11
2,3,11
2,2,11
7,1,11
19,0,11
0,57,10
0,51,10
0,46,10
0,43,10
1,26,10
1,24,10
1,16,10
1,13,10
2,9,10
3,7,10
3,6,10
4,4,10
4,3,10
32,2,10
32,1,10
44,0,10
0,55,9
0,52,9
0,49,9
1,25,9
1,24,9
1,22,9
1,18,9
2,17,9
2,14,9
3,12,9
3,11,9
4,6,9
6,4,9
32,3,9
41,2,9
57,1,9
61,0,9
0,75,8
0,62,8
0,60,8
0,57,8
1,43,8
1,39,8
1,32,8
1,31,8
1,30,8
2,29,8
2,28,8
2,22,8
3,21,8
4,19,8
7,18,8
8,17,8
8,16,8
11,15,8
13,13,8
16,8,8
18,7,8
29,5,8
30,4,8
37,3,8
0,18,24
0,15,24
1,4,24
1,3,24
1,1,24
5,0,24
0,22,23
0,18,23
0,13,23
0,12,23
1,3,23
1,2,23
1,1,23
5,0,23
0,21,22
0,19,22
0,18,22
0,17,22
0,16,22
1,7,22
1,4,22
1,3,22
1,2,22
3,1,22
5,0,22
0,26,21
0,25,21
0,22,21
0,21,21
0,14,21
1,4,21
1,3,21
1,2,21
2,1,21
3,0,21
0,22,20
0,15,20
1,10,20
1,8,20
1,7,20
1,2,20
4,1,20
5,0,20
0,24,19
0,20,19
0,19,19
0,18,19
1,5,19
1,1,19
2,0,19
0,23,18
0,22,18
0,19,18
1,5,18
1,4,18
1,3,18
2,2,18
3,1,18
9,0,18
0,29,17
0,23,17
0,22,17
0,20,17
1,7,17
1,4,17
1,3,17
1,2,17
9,1,17
11,0,17
0,25,16
0,24,16
0,23,16
1,4,16
1,2,16
3,0,16
0,28,15
0,27,15
0,24,15
1,7,15
1,6,15
1,5,15
1,4,15
3,3,15
6,1,15
7,0,15
0,28,14
0,26,14
1,13,14
1,9,14
1,5,14
1,4,14
1,3,14
11,2,14
14,1,14
21,0,14
0,48,13
0,45,13
0,38,13
0,34,13
0,33,13
0,32,13
1,17,13
1,15,13
1,14,13
1,12,13
1,11,13
1,8,13
1,6,13
1,5,13
2,2,13
3,1,13
16,0,13
0,47,12
0,38,12
0,36,12
0,33,12
0,31,12
1,16,12
1,13,12
1,9,12
1,8,12
1,5,12
2,3,12
2,2,12
11,1,12
12,0,12
0,54,11
0,45,11
0,44,11
0,42,11
0,40,11
0,37,11
1,20,11
1,12,11
1,11,11
1,7,11
2,1,11
31,0,11
0,56,10
0,55,10
0,51,10
0,50,10
0,45,10
0,44,10
1,26,10
1,25,10
1,17,10
1,14,10
1,12,10
2,11,10
2,8,10
2,7,10
3,6,10
4,5,10
4,4,10
4,2,10
40,1,10
49,0,10
1,36,9
1,35,9
1,25,9
1,21,9
2,17,9
2,11,9
4,10,9
4,8,9
6,5,9
8,3,9
8,2,9
67,1,9
72,0,9
0,76,8
0,69,8
0,66,8
0,65,8
0,62,8
0,61,8
0,59,8
0,57,8
0,56,8
1,52,8
1,33,8
1,29,8
2,27,8
2,22,8
4,21,8
4,12,8
6,11,8
14,9,8
25,7,8
31,6,8
36,5,8
37,4,8
196,3,8
203,2,8
209,1,8
211,0,8
0,73,7
0,71,7
0,67,7
1,50,7
1,48,7
1,42,7
1,40,7
2,38,7
2,32,7
4,31,7
6,30,7
9,27,7
10,25,7
13,18,7
24,15,7
34,14,7
176,13,7
204,8,7
211,5,7
221,3,7
284,2,7
0,19,24
0,18,24
0,15,24
0,13,24
1,9,24
1,6,24
1,5,24
1,4,24
1,3,24
1,2,24
1,1,24
4,0,24
0,23,23
0,21,23
0,18,23
0,14,23
0,13,23
1,7,23
1,6,23
1,4,23
1,3,23
1,2,23
2,0,23
0,26,22
0,22,22
0,18,22
0,16,22
1,3,22
1,2,22
1,1,22
5,0,22
0,15,21
1,12,21
1,9,21
1,8,21
1,4,21
1,3,21
1,2,21
1,1,21
8,0,21
0,25,20
0,24,20
0,23,20
0,21,20
0,19,20
0,15,20
1,12,20
1,10,20
1,6,20
1,5,20
1,1,20
3,0,20
0,30,19
0,24,19
0,20,19
0,15,19
1,7,19
1,2,19
1,1,19
2,0,19
0,26,18
0,22,18
0,19,18
0,16,18
1,4,18
1,2,18
2,1,18
8,0,18
0,26,17
0,24,17
0,22,17
0,20,17
1,8,17
1,6,17
1,4,17
1,2,17
12,1,17
14,0,17
0,31,16
0,30,16
0,27,16
0,26,16
0,25,16
0,24,16
1,14,16
1,11,16
1,6,16
1,5,16
1,3,16
8,1,16
13,0,16
0,30,15
0,29,15
0,28,15
1,8,15
1,4,15
6,2,15
8,1,15
9,0,15
0,45,14
0,40,14
0,39,14
0,36,14
0,32,14
0,30,14
0,26,14
1,7,14
1,6,14
1,5,14
1,3,14
13,2,14
14,1,14
19,0,14
0,43,13
0,41,13
0,37,13
0,34,13
0,33,13
0,30,13
1,21,13
1,9,13
1,5,13
2,3,13
2,2,13
2,1,13
15,0,13
0,40,12
0,38,12
0,36,12
0,29,12
1,19,12
1,8,12
1,7,12
1,5,12
2,4,12
2,3,12
7,2,12
8,1,12
17,0,12
0,54,11
0,47,11
0,45,11
0,36,11
1,22,11
1,13,11
1,11,11
1,10,11
1,9,11
2,7,11
2,3,11
31,2,11
35,1,11
37,0,11
0,43,10
1,32,10
1,20,10
1,18,10
1,16,10
1,10,10
2,9,10
2,6,10
3,4,10
22,3,10
28,2,10
33,1,10
43,0,10
0,61,9
0,56,9
0,53,9
0,52,9
0,47,9
0,46,9
1,23,9
1,16,9
2,15,9
2,13,9
4,11,9
5,10,9
5,8,9
6,7,9
7,6,9
8,4,9
42,3,9
43,2,9
49,1,9
57,0,9
0,76,8
0,75,8
0,72,8
0,62,8
0,61,8
0,59,8
1,42,8
1,41,8
1,39,8
1,36,8
1,32,8
1,29,8
2,24,8
2,22,8
4,19,8
4,17,8
7,14,8
12,13,8
16,12,8
16,11,8
26,8,8
29,7,8
36,4,8
0,18,24
0,16,24
0,15,24
0,11,24
1,9,24
1,4,24
1,3,24
1,2,24
2,0,24
0,17,23
0,12,23
1,6,23
1,5,23
1,2,23
2,1,23
5,0,23
0,18,22
0,14,22
1,4,22
1,3,22
1,2,22
1,1,22
5,0,22
0,19,21
0,17,21
0,16,21
1,4,21
1,3,21
1,1,21
2,0,21
0,29,20
0,26,20
0,25,20
0,22,20
0,20,20
0,17,20
0,15,20
1,9,20
1,6,20
1,2,20
3,1,20
4,0,20
0,23,19
0,22,19
0,17,19
1,10,19
1,7,19
1,3,19
2,2,19
3,1,19
5,0,19
0,29,18
0,27,18
0,20,18
1,5,18
1,4,18
1,3,18
1,2,18
6,0,18
0,27,17
0,20,17
1,11,17
1,8,17
1,7,17
1,5,17
1,2,17
4,1,17
11,0,17
0,39,16
0,26,16
0,23,16
0,22,16
1,15,16
1,10,16
1,9,16
1,8,16
1,7,16
1,5,16
1,4,16
3,3,16
6,2,16
12,1,16
13,0,16
0,31,15
0,29,15
0,28,15
0,27,15
1,12,15
1,9,15
1,8,15
1,7,15
1,5,15
1,4,15
8,3,15
9,2,15
12,1,15
14,0,15
0,33,14
0,27,14
0,24,14
1,11,14
1,8,14
1,7,14
1,5,14
2,3,14
2,1,14
3,0,14
0,37,13
0,36,13
0,33,13
0,29,13
1,8,13
1,5,13
2,4,13
2,2,13
9,1,13
14,0,13
0,46,12
0,43,12
0,41,12
0,40,12
0,38,12
0,36,12
0,35,12
0,31,12
1,12,12
1,8,12
1,6,12
2,1,12
3,0,12
0,43,11
0,41,11
1,19,11
1,14,11
1,12,11
1,9,11
1,6,11
2,2,11
15,1,11
20,0,11
0,59,10
0,57,10
0,49,10
0,48,10
0,47,10
0,41,10
1,13,10
2,12,10
2,6,10
2,5,10
3,3,10
21,2,10
32,1,10
42,0,10
0,63,9
0,60,9
0,59,9
0,57,9
0,56,9
0,55,9
0,52,9
1,30,9
1,24,9
1,23,9
1,18,9
2,15,9
2,12,9
3,11,9
3,9,9
4,7,9
6,5,9
8,2,9
43,1,9
49,0,9
0,70,8
0,65,8
0,63,8
0,58,8
1,45,8
1,35,8
1,31,8
1,26,8
2,24,8
2,23,8
3,17,8
5,15,8
5,13,8
10,12,8
10,10,8
11,9,8
12,8,8
16,7,8
19,6,8
20,5,8
21,4,8
21,3,8
197,2,8
199,1,8
217,0,8
0,84,7
0,70,7
1,50,7
1,44,7
1,42,7
3,39,7
3,32,7
9,26,7
13,22,7
26,21,7
39,20,7
57,18,7
59,17,7
60,16,7
60,15,7
77,14,7
83,11,7
85,10,7
89,9,7
92,7,7
99,6,7
138,4,7
209,3,7
0,19,24
0,17,24
0,14,24
0,13,24
0,12,24
1,5,24
1,2,24
2,1,24
3,0,24
0,20,23
0,19,23
0,16,23
0,15,23
1,5,23
1,4,23
1,3,23
1,2,23
1,1,23
5,0,23
0,19,22
0,15,22
1,5,22
1,3,22
1,2,22
1,1,22
3,0,22
0,22,21
0,21,21
0,18,21
0,17,21
0,16,21
1,3,21
1,0,21
0,29,20
0,21,20
0,19,20
1,6,20
1,5,20
1,4,20
1,2,20
1,1,20
1,0,20
0,28,19
0,25,19
0,20,19
0,18,19
1,5,19
1,4,19
1,3,19
1,0,19
0,32,18
0,29,18
0,27,18
0,26,18
0,25,18
0,20,18
1,12,18
1,9,18
1,6,18
1,1,18
9,0,18
0,31,17
0,27,17
0,26,17
0,24,17
0,23,17
1,19,17
1,8,17
1,4,17
1,3,17
4,2,17
5,1,17
7,0,17
0,38,16
0,37,16
0,35,16
0,30,16
0,25,16
0,24,16
0,21,16
1,7,16
1,5,16
1,4,16
1,2,16
3,0,16
0,45,15
0,38,15
0,25,15
0,20,15
1,8,15
1,6,15
1,5,15
1,4,15
1,3,15
4,1,15
17,0,15
0,32,14
0,31,14
0,27,14
1,3,14
1,2,14
4,1,14
10,0,14
0,38,13
0,35,13
0,34,13
0,33,13
1,10,13
1,8,13
1,6,13
2,5,13
2,4,13
2,2,13
2,1,13
2,0,13
0,43,12
0,38,12
0,33,12
1,26,12
1,13,12
1,9,12
1,6,12
2,2,12
9,1,12
20,0,12
0,39,11
1,19,11
1,14,11
1,12,11
1,11,11
1,9,11
2,6,11
2,3,11
65,2,11
76,1,11
81,0,11
0,49,10
0,48,10
0,46,10
1,32,10
1,27,10
1,26,10
1,22,10
1,21,10
1,11,10
2,8,10
2,5,10
2,4,10
39,3,10
47,2,10
51,1,10
58,0,10
0,65,9
0,62,9
0,60,9
0,58,9
0,57,9
0,55,9
0,54,9
0,52,9
0,48,9
1,33,9
1,23,9
1,22,9
2,12,9
2,11,9
3,5,9
10,4,9
301,3,9
318,2,9
323,1,9
330,0,9
0,72,8
0,69,8
0,68,8
0,67,8
0,66,8
0,63,8
0,59,8
1,56,8
1,44,8
1,39,8
1,31,8
1,29,8
1,28,8
2,23,8
4,22,8
4,20,8
5,17,8
6,16,8
7,10,8
17,9,8
20,8,8
22,6,8
30,5,8
31,3,8
82,2,8
86,1,8
98,0,8
0,81,7
0,72,7
0,68,7
1,52,7
1,51,7
1,47,7
1,43,7
1,41,7
1,40,7
1,38,7
3,34,7
6,26,7
9,24,7
10,21,7
20,19,7
58,16,7
60,13,7
245,12,7
249,11,7
341,10,7
374,9,7
380,7,7
460,5,7
493,4,7
0,20,24
0,19,24
0,18,24
0,17,24
0,14,24
0,11,24
1,6,24
1,3,24
1,2,24
1,1,24
2,0,24
0,19,23
0,16,23
0,13,23
0,12,23
1,5,23
1,2,23
3,0,23
0,20,22
0,12,22
1,8,22
1,5,22
1,2,22
2,1,22
5,0,22
0,18,21
0,17,21
0,15,21
1,11,21
1,10,21
1,4,21
1,3,21
1,1,21
2,0,21
0,24,20
0,21,20
0,18,20
1,11,20
1,8,20
1,6,20
1,4,20
1,3,20
1,1,20
7,0,20
0,24,19
0,23,19
0,21,19
0,18,19
1,11,19
1,5,19
1,4,19
2,2,19
4,0,19
0,25,18
0,23,18
0,21,18
1,14,18
1,6,18
1,5,18
1,4,18
1,3,18
2,2,18
3,1,18
9,0,18
0,26,17
0,25,17
0,21,17
0,20,17
1,9,17
1,4,17
1,3,17
1,1,17
4,0,17
0,32,16
0,25,16
0,23,16
0,22,16
0,18,16
1,10,16
1,5,16
1,4,16
1,3,16
3,2,16
4,1,16
6,0,16
0,31,15
0,28,15
0,24,15
1,12,15
1,6,15
1,4,15
2,3,15
5,2,15
7,1,15
8,0,15
0,37,14
0,36,14
0,33,14
0,29,14
0,27,14
1,10,14
1,8,14
1,7,14
1,5,14
2,2,14
2,1,14
8,0,14
0,36,13
0,33,13
1,7,13
1,6,13
1,5,13
1,4,13
9,3,13
9,2,13
11,1,13
11,0,13
0,45,12
0,41,12
0,40,12
0,39,12
0,35,12
1,10,12
1,9,12
1,6,12
1,4,12
4,3,12
8,1,12
14,0,12
0,45,11
0,37,11
0,35,11
1,15,11
1,12,11
1,11,11
1,9,11
2,8,11
2,5,11
2,2,11
7,1,11
14,0,11
0,38,10
1,14,10
1,9,10
1,5,10
4,4,10
37,3,10
42,2,10
44,1,10
49,0,10
0,64,9
0,56,9
0,50,9
0,47,9
1,34,9
1,33,9
1,22,9
1,18,9
2,17,9
3,13,9
3,12,9
5,10,9
5,9,9
5,7,9
6,5,9
8,4,9
8,3,9
13,2,9
16,1,9
35,0,9
0,66,8
0,58,8
1,39,8
1,38,8
1,28,8
1,27,8
2,25,8
2,22,8
3,20,8
4,18,8
6,13,8
10,12,8
14,11,8
20,9,8
22,6,8
29,5,8
32,3,8
77,2,8
229,1,8
373,0,8
0,98,7
0,95,7
0,81,7
0,80,7
0,65,7
0,64,7
1,62,7
1,59,7
1,50,7
1,40,7
1,38,7
3,32,7
6,31,7
6,29,7
9,25,7
10,24,7
41,23,7
42,21,7
58,19,7
63,17,7
89,15,7
148,12,7
200,11,7
240,7,7
242,6,7
261,5,7
286,4,7
0,17,24
0,11,24
1,5,24
1,4,24
1,3,24
1,2,24
1,1,24
5,0,24
0,17,23
0,14,23
0,13,23
1,5,23
1,2,23
1,1,23
2,0,23
0,24,22
0,17,22
0,15,22
0,12,22
1,6,22
1,3,22
1,1,22
9,0,22
0,24,21
0,23,21
0,18,21
0,17,21
0,15,21
1,9,21
1,8,21
1,7,21
1,6,21
1,4,21
1,3,21
3,2,21
3,1,21
4,0,21
0,31,20
0,29,20
0,27,20
0,24,20
0,22,20
0,20,20
0,19,20
0,17,20
0,16,20
1,6,20
1,5,20
1,2,20
4,1,20
5,0,20
0,20,19
0,18,19
0,17,19
1,12,19
1,10,19
1,3,19
4,2,19
8,1,19
8,0,19
0,18,18
1,8,18
1,7,18
1,4,18
1,3,18
4,2,18
6,0,18
0,18,17
1,17,17
1,8,17
1,6,17
1,4,17
1,3,17
1,1,17
8,0,17
0,23,16
1,13,16
1,8,16
1,7,16
1,6,16
1,5,16
1,0,16
0,28,15
0,24,15
1,12,15
1,7,15
1,2,15
12,1,15
15,0,15
0,31,14
0,30,14
0,27,14
0,26,14
1,11,14
1,9,14
1,7,14
1,6,14
1,5,14
1,3,14
6,2,14
9,0,14
0,44,13
0,36,13
0,35,13
0,32,13
1,5,13
1,2,13
25,1,13
29,0,13
0,40,12
0,35,12
0,34,12
1,11,12
1,10,12
1,7,12
2,2,12
21,1,12
24,0,12
0,42,11
0,36,11
1,17,11
1,10,11
1,8,11
2,5,11
2,4,11
7,2,11
52,1,11
59,0,11
0,58,10
0,50,10
0,46,10
0,43,10
0,41,10
1,15,10
1,13,10
1,7,10
2,3,10
119,2,10
120,1,10
122,0,10
0,63,9
0,59,9
0,56,9
0,53,9
0,51,9
1,19,9
2,18,9
2,14,9
2,13,9
2,12,9
4,11,9
4,8,9
5,7,9
7,6,9
8,5,9
9,4,9
48,3,9
50,2,9
59,1,9
65,0,9
0,62,8
0,57,8
1,46,8
1,38,8
1,30,8
2,29,8
2,28,8
2,27,8
3,25,8
3,20,8
4,16,8
5,14,8
9,9,8
10,6,8
13,5,8
19,3,8
71,2,8
83,1,8
88,0,8
0,79,7
0,73,7
0,70,7
1,56,7
1,52,7
1,51,7
1,50,7
1,48,7
1,47,7
1,34,7
3,33,7
6,31,7
7,27,7
8,26,7
17,23,7
37,22,7
42,21,7
47,20,7
53,16,7
89,14,7
97,12,7
102,11,7
107,10,7
107,7,7
110,5,7
111,4,7
120,3,7
129,1,7
133,0,7
0,83,6
0,79,6
1,76,6
1,73,6
1,69,6
1,67,6
1,63,6
1,60,6
1,59,6
2,52,6
6,49,6
