Generation,Fitness_value,Chromatic_number
6,19,5
7,18,5
8,16,5
13,14,5
17,12,5
21,10,5
41,8,5
44,6,5
54,5,5
63,4,5
67,3,5
79,2,5
94,0,5
0,28,5
1,22,5
2,21,5
4,19,5
5,17,5
7,13,5
12,10,5
24,9,5
31,7,5
35,6,5
36,5,5
39,3,5
41,0,5
0,32,5
1,21,5
3,18,5
5,17,5
8,14,5
12,13,5
13,12,5
14,11,5
20,8,5
30,6,5
31,5,5
33,3,5
38,0,5
0,32,5
1,21,5
2,18,5
5,17,5
9,15,5
16,13,5
23,12,5
27,10,5
30,8,5
33,7,5
34,5,5
37,4,5
40,3,5
50,0,5
0,31,5
1,20,5
4,16,5
6,15,5
8,14,5
12,11,5
13,10,5
17,8,5
32,6,5
40,5,5
44,4,5
45,3,5
51,2,5
55,0,5
0,30,5
1,22,5
2,20,5
3,18,5
6,15,5
10,14,5
13,12,5
14,11,5
20,10,5
24,9,5
27,6,5
29,3,5
32,0,5
0,32,5
1,21,5
3,17,5
6,15,5
8,13,5
11,12,5
13,10,5
16,6,5
35,5,5
41,0,5
0,29,5
1,25,5
2,18,5
7,13,5
9,12,5
27,9,5
51,8,5
53,6,5
62,5,5
87,4,5
135,3,5
143,0,5
0,26,5
1,23,5
3,19,5
4,16,5
6,15,5
9,14,5
13,13,5
18,12,5
21,10,5
50,9,5
51,8,5
54,6,5
167,5,5
211,4,5
212,2,5
223,0,5
0,29,5
1,21,5
3,19,5
4,18,5
6,16,5
8,13,5
15,11,5
31,10,5
39,9,5
42,7,5
50,5,5
115,3,5
130,0,5
0,30,5
1,22,5
3,21,5
4,19,5
5,17,5
16,14,5
21,10,5
26,6,5
30,5,5
41,3,5
98,0,5
0,31,5
1,22,5
2,19,5
3,17,5
4,14,5
10,12,5
12,10,5
17,9,5
46,5,5
48,3,5
54,0,5
0,27,5
1,23,5
2,18,5
9,16,5
11,7,5
27,6,5
28,5,5
29,4,5
45,3,5
51,2,5
52,0,5
0,30,5
1,17,5
4,16,5
7,11,5
9,10,5
12,8,5
40,7,5
57,6,5
83,4,5
95,3,5
101,2,5
110,0,5
0,29,5
1,22,5
2,20,5
3,17,5
5,15,5
6,11,5
10,9,5
18,7,5
22,6,5
35,5,5
40,4,5
41,3,5
44,2,5
48,0,5
0,29,5
1,24,5
2,20,5
3,17,5
5,15,5
11,14,5
12,13,5
15,12,5
17,9,5
29,8,5
31,6,5
33,5,5
49,4,5
70,3,5
76,0,5
0,30,5
1,25,5
2,19,5
5,17,5
7,14,5
17,13,5
24,12,5
29,11,5
30,9,5
33,8,5
35,6,5
37,5,5
41,3,5
47,0,5
0,31,5
1,23,5
2,20,5
3,17,5
6,15,5
7,14,5
8,9,5
14,8,5
30,6,5
35,5,5
36,4,5
40,3,5
41,2,5
46,0,5
0,31,5
1,21,5
2,20,5
4,18,5
8,14,5
15,12,5
22,11,5
23,10,5
29,9,5
30,8,5
36,6,5
39,5,5
40,3,5
43,2,5
49,0,5
0,28,5
1,22,5
2,19,5
5,17,5
9,16,5
12,14,5
14,11,5
24,10,5
27,9,5
30,8,5
32,7,5
40,6,5
61,5,5
70,4,5
82,3,5
88,0,5
0,31,5
1,21,5
3,18,5
4,17,5
8,16,5
10,15,5
12,14,5
14,13,5
25,12,5
26,11,5
34,10,5
52,9,5
53,5,5
61,4,5
63,3,5
66,0,5
0,25,5
1,23,5
2,18,5
4,17,5
5,14,5
13,13,5
21,12,5
22,10,5
30,9,5
33,8,5
75,6,5
79,5,5
144,3,5
152,2,5
169,0,5
0,30,5
1,23,5
2,21,5
3,20,5
4,16,5
9,11,5
15,10,5
16,9,5
17,6,5
20,3,5
24,0,5
0,32,5
1,23,5
2,20,5
4,14,5
12,11,5
14,10,5
17,7,5
27,6,5
28,4,5
33,3,5
36,0,5
0,31,5
1,19,5
3,16,5
5,14,5
8,12,5
15,11,5
27,10,5
35,9,5
36,8,5
39,7,5
43,6,5
45,5,5
49,4,5
68,3,5
73,2,5
78,0,5
0,26,5
1,21,5
3,20,5
4,15,5
6,11,5
14,10,5
15,8,5
26,7,5
33,5,5
39,4,5
42,2,5
45,0,5
0,30,5
1,21,5
2,19,5
4,17,5
9,16,5
11,15,5
12,13,5
21,12,5
30,11,5
34,10,5
36,8,5
83,6,5
87,5,5
98,3,5
105,0,5
1,23,5
2,21,5
4,20,5
5,19,5
6,17,5
7,15,5
8,13,5
25,11,5
27,10,5
29,8,5
32,7,5
33,4,5
36,2,5
39,0,5
